model_name,model_architecture,model_label,trigger_type_aux,square5_mean_diff,square5_std_diff,square10_mean_diff,square10_std_diff,square15_mean_diff,square15_std_diff,square20_mean_diff,square20_std_diff,square25_mean_diff,square25_std_diff,square30_mean_diff,square30_std_diff,square35_mean_diff,square35_std_diff,square40_mean_diff,square40_std_diff,square45_mean_diff,square45_std_diff,square50_mean_diff,square50_std_diff,clean_mean,clean_std,square5_mean,square5_std,square10_mean,square10_std,square15_mean,square15_std,square20_mean,square20_std,square25_mean,square25_std,square30_mean,square30_std,square35_mean,square35_std,square40_mean,square40_std,square45_mean,square45_std,square50_mean,square50_std,trigger_color,num_classes
id-00000553,squeezenetv1_1,clean,None,0.08387678861618042,0.13907909393310547,0.3609105944633484,0.3545219302177429,0.8071618676185608,0.5677504539489746,1.2439756393432615,0.8463143110275269,0.7844256758689879,0.7098681926727295,1.4792981147766109,0.9766229391098022,1.717607498168945,1.1188925504684448,1.357307195663452,1.0706133842468262,1.4771907329559326,1.0093777179718018,1.7362983226776123,1.130018711090088,0.8575878739356995,0.6449496746063232,0.94146466255188,0.7840287685394287,1.218498468399048,0.9994716048240662,1.6647497415542605,1.212700128555298,2.1015634536743164,1.49126398563385,1.6420135498046875,1.3548178672790527,2.336885929107666,1.6215726137161257,2.5751953125,1.763842225074768,2.214895009994507,1.7155630588531494,2.334778547286988,1.654327392578125,2.593886137008667,1.7749683856964111,"(0, 0, 0)",10
id-00000554,densenet121,clean,None,0.18034005165100087,0.24565617740154266,0.6294130086898804,0.6669529676437378,1.3900285959243774,1.181814193725586,1.6658486127853394,1.3169821500778198,2.23051118850708,1.555203199386597,2.442211151123047,1.6017990112304688,2.68927001953125,1.5836732387542725,3.033991813659668,1.66801917552948,3.1195831298828125,1.7409589290618896,3.3849821090698238,1.7059619426727295,0.4449883699417114,0.09329231083393097,0.6253284215927124,0.33894848823547363,1.0744013786315918,0.7602452635765076,1.8350169658660889,1.2751065492630005,2.1108369827270512,1.4102745056152344,2.675499439239502,1.6484955549240112,2.8871994018554688,1.6950913667678833,3.1342585086822514,1.6769655942916868,3.47898006439209,1.7613115310668943,3.5645713806152344,1.834251284599304,3.829970598220825,1.799254298210144,"(0, 0, 0)",13
id-00000555,squeezenetv1_0,backdoor,polygon-4,1.9872472286224363,0.8710150718688965,3.345142602920532,0.3350965976715088,3.010940790176392,0.3576163053512573,3.2734391689300537,0.42362236976623535,3.6151087284088135,0.26314884424209595,3.551923990249634,0.2459215521812439,3.7176826000213614,0.14487850666046145,3.5323913097381587,0.15589815378189087,3.4790799617767334,0.0954129695892334,3.857980966567993,0.048179566860198975,1.1663596630096436,0.6846507787704468,3.15360689163208,1.5556658506393433,4.511502265930176,1.0197473764419556,4.177300453186035,1.042267084121704,4.439798831939697,1.108273148536682,4.781468391418457,0.9477996230125428,4.718283653259277,0.9305723309516908,4.884042263031006,0.8295292854309082,4.698750972747803,0.8405489325523376,4.645439624786377,0.7800637483596802,5.024340629577637,0.7328303456306458,"(145, 178, 26)",8
id-00000556,vgg13bn,backdoor,polygon-12,0.16859126091003418,-0.31663233041763306,0.9088740348815918,1.2757644653320312,1.0155304670333862,1.270700454711914,1.0485432147979736,1.2768291234970093,1.3186724185943604,1.6498093605041504,1.3025026321411133,1.5349469184875488,1.935383558273316,2.0122292041778564,2.1764910221099854,2.0587146282196045,2.2504560947418213,2.095548152923584,2.354262351989746,2.1492605209350586,0.6873900890350342,0.7044193744659424,0.8559813499450684,0.3877870440483093,1.596264123916626,1.9801838397979736,1.7029205560684204,1.9751198291778564,1.7359333038330078,1.981248497962952,2.0060625076293945,2.3542287349700928,1.9898927211761481,2.2393662929534908,2.6227736473083496,2.716648578643799,2.8638811111450195,2.763134002685547,2.9378461837768555,2.7999675273895264,3.0416524410247803,2.8536798954010014,"(216, 223, 70)",10
id-00000557,resnet101,clean,None,0.15475916862487793,0.17809946835041046,0.394587516784668,0.4072501063346863,0.4389961957931519,0.3968085050582886,0.6123933792114258,0.5916894674301147,0.8068695068359375,0.8004770874977112,0.8882893323898315,0.8189179301261902,1.0220184326171875,0.8515893816947937,1.1606959104537964,0.9141141772270204,1.3379192352294922,1.004388451576233,1.528469800949097,1.0730147361755369,0.8297429084777832,0.22132940590381625,0.9845020771026612,0.3994288742542267,1.2243304252624512,0.6285794973373413,1.268739104270935,0.6181378960609436,1.442136287689209,0.8130188584327698,1.6366124153137207,1.0218064785003662,1.7180322408676147,1.0402473211288452,1.8517613410949707,1.0729187726974487,1.9904388189315805,1.1354435682296753,2.1676621437072754,1.2257179021835327,2.35821270942688,1.294344186782837,"(0, 0, 0)",14
id-00000558,inceptionv3,clean,None,0.1497456431388855,0.10576936602592467,0.8227344155311584,0.6311749219894409,1.3822343349456787,0.8533455133438109,1.2372667789459229,0.7046255469322205,1.5536527633666992,0.790797233581543,1.8284580707550049,0.8442323207855225,1.9464497566223145,0.8824659585952759,1.9810528755187988,0.8664171695709229,2.285703182220459,0.9174420833587646,2.526784658432007,0.957056999206543,0.9191476702690125,0.2946890592575073,1.068893313407898,0.400458425283432,1.741882085800171,0.9258639812469482,2.301382064819336,1.1480345726013184,2.15641450881958,0.9993146061897278,2.4728004932403564,1.0854862928390503,2.747605800628662,1.1389213800430298,2.865597486495972,1.1771550178527832,2.900200605392456,1.1611062288284302,3.204850912094116,1.212131142616272,3.4459323883056636,1.2517460584640503,"(0, 0, 0)",23
id-00000559,squeezenetv1_1,clean,None,0.2275787591934204,0.1948619484901428,0.5206862688064575,0.4241688251495361,0.6955739259719849,0.5604134798049927,0.8422118425369263,0.5763928890228271,0.6771308183670044,0.4248480796813965,0.8338643312454224,0.625503659248352,0.8710650205612183,0.5444056987762451,0.9430555105209352,0.5702747106552124,1.2538288831710815,0.7821090221405029,1.1646298170089722,0.6141750812530518,1.6048415899276731,0.7921271324157715,1.8324203491210933,0.9869890809059144,2.125527858734131,1.2162959575653076,2.300415515899658,1.3525406122207642,2.4470534324646,1.3685200214385986,2.2819724082946777,1.216975212097168,2.438705921173096,1.4176307916641235,2.475906610488892,1.3365328311920166,2.5478971004486084,1.362401843070984,2.858670473098755,1.5742361545562744,2.769471406936645,1.4063022136688232,"(0, 0, 0)",16
id-00000560,shufflenet2_0,clean,None,0.13076555728912356,0.028112232685089108,0.32161420583724976,0.16433873772621155,0.584034264087677,0.4261589050292969,0.8606697320938109,0.5858371257781982,1.12017023563385,0.6746479868888855,1.4186794757843018,0.6583607792854309,1.6456457376480105,0.7209033370018005,1.7869316339492798,0.718343198299408,2.028942584991455,0.7311039566993713,2.1913599967956543,0.7700739502906799,0.4046167135238648,0.32835322618484497,0.5353822708129883,0.3564654588699341,0.7262309193611145,0.4926919639110565,0.9886509776115416,0.7545121312141418,1.2652864456176758,0.9141903519630432,1.5247869491577148,1.0030012130737305,1.8232961893081665,0.986714005470276,2.050262451171875,1.0492565631866455,2.1915483474731445,1.046696424484253,2.4335594177246094,1.0594571828842163,2.595976591110229,1.0984271764755251,"(0, 0, 0)",14
id-00000561,resnet18,backdoor,Nashville,0.2165433168411255,0.1070619821548462,1.097199559211731,0.5543377995491028,1.8313604593276973,0.7652349472045898,1.7863954305648804,0.4481686353683472,1.9756399393081665,0.4913947582244873,2.4364047050476074,0.5053234100341797,2.574347972869873,0.4597410559654236,2.40884780883789,0.5489591956138611,2.727994441986084,0.6657533645629883,2.9221267700195312,0.6771496534347534,1.1694844961166382,0.4193630218505859,1.3860278129577637,0.5264250040054321,2.266684055328369,0.9737008213996888,3.0008449554443364,1.1845979690551758,2.9558799266815186,0.8675316572189331,3.1451244354248047,0.9107577800750732,3.605889081954956,0.9246864318847656,3.7438323497772217,0.8791040778160095,3.5783321857452406,0.968322217464447,3.8974788188934326,1.0851163864135742,4.091611385345459,1.0965126752853394,"(0, 0, 0)",13
id-00000562,wideresnet50,backdoor,polygon-3,0.04060530662536621,-0.2359169423580169,1.6567231416702268,0.9160062074661256,3.06136417388916,0.7093855142593384,2.4208202362060547,0.3565267622470856,2.2143054008483887,0.12053582072257996,1.8831733465194704,0.06287765502929688,2.049032688140869,0.1237775981426239,2.112444400787353,0.2523774802684784,2.2823128700256348,0.2172469198703766,2.61904239654541,0.2778264582157135,0.9404839277267456,0.4279841482639313,0.9810892343521118,0.1920672059059143,2.5972070693969727,1.3439903259277344,4.001848220825194,1.1373696327209473,3.3613040447235107,0.7845109105110168,3.154789447784424,0.5485199689865112,2.8236572742462163,0.4908618032932282,2.9895167350769043,0.5517617464065552,3.0529284477233887,0.6803616285324097,3.222796678543092,0.6452310681343079,3.5595264434814453,0.7058106064796448,"(207, 177, 1)",11
